Outlet_ID,Trade_Spend_Allocation_LKR
OUT_03780,200.0
OUT_03781,300.0
OUT_03782,200.0
OUT_03783,400.0
OUT_03784,300.0
OUT_03785,100.0
OUT_03786,5100.0
OUT_03787,200.0
OUT_03788,200.0
OUT_03789,300.0
OUT_03790,0.0
OUT_03791,400.0
OUT_03792,300.0
OUT_03793,200.0
OUT_03794,400.0
OUT_03795,400.0
OUT_03796,500.0
OUT_03797,400.0
OUT_03798,300.0
OUT_03799,500.0
OUT_03800,600.0
OUT_03801,300.0
OUT_03802,200.0
OUT_03803,600.0
OUT_03804,400.0
OUT_03805,300.0
OUT_03806,200.0
OUT_03807,200.0
OUT_03808,200.0
OUT_03809,200.0
OUT_03810,400.0
OUT_03811,100.0
OUT_03812,0.0
OUT_03813,200.0
OUT_03814,4500.0
OUT_03815,500.0
OUT_03816,200.0
OUT_03817,100.0
OUT_03818,300.0
OUT_03819,200.0
OUT_03820,300.0
OUT_03821,300.0
OUT_03822,100.0
OUT_03823,300.0
OUT_03824,1000.0
OUT_03825,200.0
OUT_03826,200.0
OUT_03827,400.0
OUT_03828,2300.0
OUT_03829,4400.0
OUT_03830,300.0
OUT_03831,200.0
OUT_03832,500.0
OUT_03833,500.0
OUT_03834,100.0
OUT_03835,100.0
OUT_03836,400.0
OUT_03837,400.0
OUT_03838,100.0
OUT_03839,200.0
OUT_03840,900.0
OUT_03841,500.0
OUT_03842,200.0
OUT_03843,300.0
OUT_03844,400.0
OUT_03845,200.0
OUT_03846,300.0
OUT_03847,800.0
OUT_03848,300.0
OUT_03849,600.0
OUT_03850,400.0
OUT_03851,100.0
OUT_03852,200.0
OUT_03853,200.0
OUT_03854,300.0
OUT_03855,200.0
OUT_03856,200.0
OUT_03857,200.0
OUT_03858,400.0
OUT_03859,100.0
OUT_03860,500.0
OUT_03861,500.0
OUT_03862,300.0
OUT_03863,700.0
OUT_03864,2600.0
OUT_03865,300.0
OUT_03866,4200.0
OUT_03867,200.0
OUT_03868,0.0
OUT_03869,300.0
OUT_03870,200.0
OUT_03871,300.0
OUT_03872,100.0
OUT_03873,300.0
OUT_03874,0.0
OUT_03875,400.0
OUT_03876,600.0
OUT_03877,200.0
OUT_03878,600.0
OUT_03879,300.0
OUT_03880,200.0
OUT_03881,200.0
OUT_03882,200.0
OUT_03883,300.0
OUT_03884,200.0
OUT_03885,4400.0
OUT_03886,300.0
OUT_03887,200.0
OUT_03888,200.0
OUT_03889,300.0
OUT_03890,600.0
OUT_03891,400.0
OUT_03892,100.0
OUT_03893,500.0
OUT_03894,200.0
OUT_03895,500.0
OUT_03896,200.0
OUT_03897,300.0
OUT_03898,200.0
OUT_03899,500.0
OUT_03900,3000.0
OUT_03901,100.0
OUT_03902,400.0
OUT_03903,400.0
OUT_03904,200.0
OUT_03905,200.0
OUT_03906,2100.0
OUT_03907,300.0
OUT_03908,400.0
OUT_03909,400.0
OUT_03910,500.0
OUT_03911,4500.0
OUT_03912,200.0
OUT_03913,0.0
OUT_03914,300.0
OUT_03915,100.0
OUT_03916,700.0
OUT_03917,400.0
OUT_03918,400.0
OUT_03919,400.0
OUT_03920,2400.0
OUT_03921,200.0
OUT_03922,400.0
OUT_03923,4900.0
OUT_03924,200.0
OUT_03925,300.0
OUT_03926,1700.0
OUT_03927,600.0
OUT_03928,4500.0
OUT_03929,200.0
OUT_03930,300.0
OUT_03931,200.0
OUT_03932,300.0
OUT_03933,200.0
OUT_03934,400.0
OUT_03935,200.0
OUT_03936,100.0
OUT_03937,300.0
OUT_03938,300.0
OUT_03939,2300.0
OUT_03940,300.0
OUT_03941,0.0
OUT_03942,200.0
OUT_03943,100.0
OUT_03944,4400.0
OUT_03945,0.0
OUT_03946,100.0
OUT_03947,300.0
OUT_03948,0.0
OUT_03949,200.0
OUT_03950,100.0
OUT_03951,100.0
OUT_03952,400.0
OUT_03953,200.0
OUT_03954,4400.0
OUT_03955,200.0
OUT_03956,200.0
OUT_03957,4500.0
OUT_03958,300.0
OUT_03959,5100.0
OUT_03960,500.0
OUT_03961,200.0
OUT_03962,200.0
OUT_03963,200.0
OUT_03964,200.0
OUT_03965,700.0
OUT_03966,100.0
OUT_03967,4400.0
OUT_03968,200.0
OUT_03969,200.0
OUT_03970,100.0
OUT_03971,200.0
OUT_03972,200.0
OUT_03973,100.0
OUT_03974,200.0
OUT_03975,400.0
OUT_03976,100.0
OUT_03977,200.0
OUT_03978,200.0
OUT_03979,200.0
OUT_03980,600.0
OUT_03981,200.0
OUT_03982,3200.0
OUT_03983,4600.0
OUT_03984,300.0
OUT_03985,300.0
OUT_03986,800.0
OUT_03987,100.0
OUT_03988,700.0
OUT_03989,200.0
OUT_03990,300.0
OUT_03991,600.0
OUT_03992,200.0
OUT_03993,300.0
OUT_03994,700.0
OUT_03995,100.0
OUT_03996,100.0
OUT_03997,200.0
OUT_03998,400.0
OUT_03999,4800.0
OUT_04000,300.0
OUT_04001,200.0
OUT_04002,400.0
OUT_04003,100.0
OUT_04004,200.0
OUT_04005,700.0
OUT_04006,200.0
OUT_04007,400.0
OUT_04008,100.0
OUT_04009,1900.0
OUT_04010,200.0
OUT_04011,300.0
OUT_04012,400.0
OUT_04013,600.0
OUT_04014,200.0
OUT_04015,200.0
OUT_04016,100.0
OUT_04017,200.0
OUT_04018,400.0
OUT_04019,200.0
OUT_04020,300.0
OUT_04021,500.0
OUT_04022,300.0
OUT_04023,300.0
OUT_04024,200.0
OUT_04025,200.0
OUT_04026,700.0
OUT_04027,5700.0
OUT_04028,400.0
OUT_04029,200.0
OUT_04030,100.0
OUT_04031,300.0
OUT_04032,400.0
OUT_04033,300.0
OUT_04034,200.0
OUT_04035,200.0
OUT_04036,200.0
OUT_04037,300.0
OUT_04038,200.0
OUT_04039,500.0
OUT_04040,300.0
OUT_04041,100.0
OUT_04042,400.0
OUT_04043,300.0
OUT_04044,600.0
OUT_04045,300.0
OUT_04046,400.0
OUT_04047,200.0
OUT_04048,800.0
OUT_04049,0.0
OUT_04050,2600.0
OUT_04051,200.0
OUT_04052,800.0
OUT_04053,200.0
OUT_04054,300.0
OUT_04055,300.0
OUT_04056,3700.0
OUT_04057,300.0
OUT_04058,300.0
OUT_04059,600.0
OUT_04060,300.0
OUT_04061,500.0
OUT_04062,400.0
OUT_04063,400.0
OUT_04064,700.0
OUT_04065,0.0
OUT_04066,200.0
OUT_04067,300.0
OUT_04068,2500.0
OUT_04069,400.0
OUT_04070,500.0
OUT_04071,500.0
OUT_04072,400.0
OUT_04073,400.0
OUT_04074,0.0
OUT_04075,200.0
OUT_04076,300.0
OUT_04077,100.0
OUT_04078,200.0
OUT_04079,200.0
OUT_04080,300.0
OUT_04081,200.0
OUT_04082,300.0
OUT_04083,500.0
OUT_04084,300.0
OUT_04085,100.0
OUT_04086,200.0
OUT_04087,200.0
OUT_04088,300.0
OUT_04089,400.0
OUT_04090,200.0
OUT_04091,400.0
OUT_04092,300.0
OUT_04093,200.0
OUT_04094,400.0
OUT_04095,200.0
OUT_04096,300.0
OUT_04097,500.0
OUT_04098,300.0
OUT_04099,200.0
OUT_04100,100.0
OUT_04101,100.0
OUT_04102,2700.0
OUT_04103,300.0
OUT_04104,0.0
OUT_04105,300.0
OUT_04106,300.0
OUT_04107,300.0
OUT_04108,700.0
OUT_04109,300.0
OUT_04110,300.0
OUT_04111,600.0
OUT_04112,200.0
OUT_04113,400.0
OUT_04114,300.0
OUT_04115,300.0
OUT_04116,300.0
OUT_04117,400.0
OUT_04118,200.0
OUT_04119,400.0
OUT_04120,4900.0
OUT_04121,500.0
OUT_04122,300.0
OUT_04123,400.0
OUT_04124,100.0
OUT_04125,100.0
OUT_04126,400.0
OUT_04127,300.0
OUT_04128,4600.0
OUT_04129,300.0
OUT_04130,0.0
OUT_04131,500.0
OUT_04132,300.0
OUT_04133,300.0
OUT_04134,100.0
OUT_04135,500.0
OUT_04136,4300.0
OUT_04137,300.0
OUT_04138,200.0
OUT_04139,3100.0
OUT_04140,200.0
OUT_04141,200.0
OUT_04142,300.0
OUT_04143,600.0
OUT_04144,200.0
OUT_04145,200.0
OUT_04146,400.0
OUT_04147,300.0
OUT_04148,0.0
OUT_04149,200.0
OUT_04150,200.0
OUT_04151,300.0
OUT_04152,200.0
OUT_04153,200.0
OUT_04154,600.0
OUT_04155,700.0
OUT_04156,400.0
OUT_04157,300.0
OUT_04158,0.0
OUT_04159,200.0
OUT_04160,200.0
OUT_04161,4500.0
OUT_04162,200.0
OUT_04163,100.0
OUT_04164,100.0
OUT_04165,500.0
OUT_04166,200.0
OUT_04167,100.0
OUT_04168,300.0
OUT_04169,300.0
OUT_04170,300.0
OUT_04171,5700.0
OUT_04172,200.0
OUT_04173,400.0
OUT_04174,700.0
OUT_04175,200.0
OUT_04176,300.0
OUT_04177,100.0
OUT_04178,100.0
OUT_04179,0.0
OUT_04180,300.0
OUT_04181,200.0
OUT_04182,200.0
OUT_04183,200.0
OUT_04184,100.0
OUT_04185,200.0
OUT_04186,200.0
OUT_04187,500.0
OUT_04188,300.0
OUT_04189,300.0
OUT_04190,500.0
OUT_04191,100.0
OUT_04192,300.0
OUT_04193,300.0
OUT_04194,1000.0
OUT_04195,100.0
OUT_04196,2100.0
OUT_04197,400.0
OUT_04198,200.0
OUT_04199,5000.0
OUT_04200,300.0
OUT_04201,200.0
OUT_04202,200.0
OUT_04203,300.0
OUT_04204,400.0
OUT_04205,400.0
OUT_04206,4600.0
OUT_04207,200.0
OUT_04208,300.0
OUT_04209,400.0
OUT_04210,300.0
OUT_04211,300.0
OUT_04212,200.0
OUT_04213,300.0
OUT_04214,200.0
OUT_04215,400.0
OUT_04216,300.0
OUT_04217,500.0
OUT_04218,200.0
OUT_04219,100.0
OUT_04220,200.0
OUT_04221,3100.0
OUT_04222,200.0
OUT_04223,100.0
OUT_04224,200.0
OUT_04225,0.0
OUT_04226,400.0
OUT_04227,600.0
OUT_04228,400.0
OUT_04229,300.0
OUT_04230,100.0
OUT_04231,400.0
OUT_04232,2400.0
OUT_04233,500.0
OUT_04234,200.0
OUT_04235,200.0
OUT_04236,300.0
OUT_04237,4600.0
OUT_04238,400.0
OUT_04239,4000.0
OUT_04240,300.0
OUT_04241,200.0
OUT_04242,100.0
OUT_04243,100.0
OUT_04244,100.0
OUT_04245,300.0
OUT_04246,400.0
OUT_04247,100.0
OUT_04248,400.0
OUT_04249,200.0
OUT_04250,600.0
OUT_04251,4200.0
OUT_04252,400.0
OUT_04253,300.0
OUT_04254,700.0
OUT_04255,0.0
OUT_04256,300.0
OUT_04257,100.0
OUT_04258,200.0
OUT_04259,500.0
OUT_04260,5100.0
OUT_04261,500.0
OUT_04262,200.0
OUT_04263,400.0
OUT_04264,200.0
OUT_04265,0.0
OUT_04266,200.0
OUT_04267,200.0
OUT_04268,200.0
OUT_04269,700.0
OUT_04270,300.0
OUT_04271,300.0
OUT_04272,300.0
OUT_04273,100.0
OUT_04274,300.0
OUT_04275,100.0
OUT_04276,300.0
OUT_04277,200.0
OUT_04278,100.0
OUT_04279,200.0
OUT_04280,400.0
OUT_04281,200.0
OUT_04282,500.0
OUT_04283,300.0
OUT_04284,100.0
OUT_04285,100.0
OUT_04286,300.0
OUT_04287,200.0
OUT_04288,400.0
OUT_04289,400.0
OUT_04290,400.0
OUT_04291,300.0
OUT_04292,200.0
OUT_04293,1900.0
OUT_04294,300.0
OUT_04295,4400.0
OUT_04296,400.0
OUT_04297,100.0
OUT_04298,400.0
OUT_04299,300.0
OUT_04300,0.0
OUT_04301,300.0
OUT_04302,100.0
OUT_04303,400.0
OUT_04304,800.0
OUT_04305,300.0
OUT_04306,100.0
OUT_04307,300.0
OUT_04308,200.0
OUT_04309,800.0
OUT_04310,100.0
OUT_04311,200.0
OUT_04312,400.0
OUT_04313,400.0
OUT_04314,200.0
OUT_04315,100.0
OUT_04316,400.0
OUT_04317,200.0
OUT_04318,200.0
OUT_04319,400.0
OUT_04320,2900.0
OUT_04321,300.0
OUT_04322,600.0
OUT_04323,200.0
OUT_04324,300.0
OUT_04325,200.0
OUT_04326,300.0
OUT_04327,100.0
OUT_04328,400.0
OUT_04329,300.0
OUT_04330,300.0
OUT_04331,400.0
OUT_04332,300.0
OUT_04333,400.0
OUT_04334,400.0
OUT_04335,500.0
OUT_04336,300.0
OUT_04337,300.0
OUT_04338,200.0
OUT_04339,300.0
OUT_04340,0.0
OUT_04341,300.0
OUT_04342,800.0
OUT_04343,400.0
OUT_04344,400.0
OUT_04345,100.0
OUT_04346,300.0
OUT_04347,600.0
OUT_04348,300.0
OUT_04349,500.0
OUT_04350,300.0
OUT_04351,2600.0
OUT_04352,200.0
OUT_04353,100.0
OUT_04354,200.0
OUT_04355,200.0
OUT_04356,600.0
OUT_04357,500.0
OUT_04358,300.0
OUT_04359,4400.0
OUT_04360,200.0
OUT_04361,300.0
OUT_04362,400.0
OUT_04363,100.0
OUT_04364,200.0
OUT_04365,300.0
OUT_04366,400.0
OUT_04367,300.0
OUT_04368,5400.0
OUT_04369,200.0
OUT_04370,500.0
OUT_04371,200.0
OUT_04372,200.0
OUT_04373,300.0
OUT_04374,200.0
OUT_04375,200.0
OUT_04376,100.0
OUT_04377,200.0
OUT_04378,200.0
OUT_04379,100.0
OUT_04380,100.0
OUT_04381,0.0
OUT_04382,2000.0
OUT_04383,200.0
OUT_04384,200.0
OUT_04385,600.0
OUT_04386,400.0
OUT_04387,300.0
OUT_04388,200.0
OUT_04389,400.0
OUT_04390,200.0
OUT_04391,500.0
OUT_04392,200.0
OUT_04393,4100.0
OUT_04394,300.0
OUT_04395,0.0
OUT_04396,200.0
OUT_04397,300.0
OUT_04398,100.0
OUT_04399,700.0
OUT_04400,500.0
OUT_04401,400.0
OUT_04402,500.0
OUT_04403,100.0
OUT_04404,700.0
OUT_04405,700.0
OUT_04406,400.0
OUT_04407,300.0
OUT_04408,100.0
OUT_04409,4600.0
OUT_04410,200.0
OUT_04411,100.0
OUT_04412,400.0
OUT_04413,400.0
OUT_04414,300.0
OUT_04415,400.0
OUT_04416,200.0
OUT_04417,400.0
OUT_04418,300.0
OUT_04419,0.0
OUT_04420,200.0
OUT_04421,200.0
OUT_04422,2200.0
OUT_04423,200.0
OUT_04424,400.0
OUT_04425,200.0
OUT_04426,300.0
OUT_04427,200.0
OUT_04428,200.0
OUT_04429,400.0
OUT_04430,200.0
OUT_04431,200.0
OUT_04432,200.0
OUT_04433,2200.0
OUT_04434,200.0
OUT_04435,1900.0
OUT_04436,400.0
OUT_04437,800.0
OUT_04438,2200.0
OUT_04439,800.0
OUT_04440,300.0
OUT_04441,100.0
OUT_04442,400.0
OUT_04443,200.0
OUT_04444,300.0
OUT_04445,400.0
OUT_04446,500.0
OUT_04447,200.0
OUT_04448,400.0
OUT_04449,600.0
OUT_04450,300.0
OUT_04451,300.0
OUT_04452,200.0
OUT_04453,400.0
OUT_04454,200.0
OUT_04455,300.0
OUT_04456,100.0
OUT_04457,400.0
OUT_04458,300.0
OUT_04459,300.0
OUT_04460,200.0
OUT_04461,300.0
OUT_04462,400.0
OUT_04463,300.0
OUT_04464,200.0
OUT_04465,400.0
OUT_04466,300.0
OUT_04467,100.0
OUT_04468,100.0
OUT_04469,200.0
OUT_04470,200.0
OUT_04471,500.0
OUT_04472,300.0
OUT_04473,200.0
OUT_04474,400.0
OUT_04475,300.0
OUT_04476,500.0
OUT_04477,200.0
OUT_04478,700.0
OUT_04479,200.0
OUT_04480,2400.0
OUT_04481,200.0
OUT_04482,300.0
OUT_04483,300.0
OUT_04484,400.0
OUT_04485,200.0
OUT_04486,300.0
OUT_04487,500.0
OUT_04488,300.0
OUT_04489,700.0
OUT_04490,300.0
OUT_04491,100.0
OUT_04492,600.0
OUT_04493,200.0
OUT_04494,200.0
OUT_04495,100.0
OUT_04496,200.0
OUT_04497,300.0
OUT_04498,200.0
OUT_04499,200.0
OUT_04500,4300.0
OUT_04501,300.0
OUT_04502,300.0
OUT_04503,100.0
OUT_04504,200.0
OUT_04505,100.0
OUT_04506,300.0
OUT_04507,500.0
OUT_04508,100.0
OUT_04509,600.0
OUT_04510,200.0
OUT_04511,200.0
OUT_04512,200.0
OUT_04513,200.0
OUT_04514,600.0
OUT_04515,300.0
OUT_04516,300.0
OUT_04517,300.0
OUT_04518,300.0
OUT_04519,300.0
OUT_04520,700.0
OUT_04521,200.0
OUT_04522,300.0
OUT_04523,500.0
OUT_04524,200.0
OUT_04525,300.0
OUT_04526,2200.0
OUT_04527,300.0
OUT_04528,500.0
OUT_04529,100.0
OUT_04530,200.0
OUT_04531,300.0
OUT_04532,300.0
OUT_04533,500.0
OUT_04534,200.0
OUT_04535,200.0
OUT_04536,300.0
OUT_04537,200.0
OUT_04538,400.0
OUT_04539,100.0
OUT_04540,200.0
OUT_04541,300.0
OUT_04542,100.0
OUT_04543,300.0
OUT_04544,300.0
OUT_04545,400.0
OUT_04546,100.0
OUT_04547,200.0
OUT_04548,200.0
OUT_04549,100.0
OUT_04550,100.0
OUT_04551,400.0
OUT_04552,300.0
OUT_04553,300.0
OUT_04554,200.0
OUT_04555,200.0
OUT_04556,500.0
OUT_04557,200.0
OUT_04558,300.0
OUT_04559,200.0
OUT_04560,500.0
OUT_04561,300.0
OUT_04562,300.0
OUT_04563,400.0
OUT_04564,200.0
OUT_04565,300.0
OUT_04566,300.0
OUT_04567,200.0
OUT_04568,600.0
OUT_04569,4800.0
OUT_04570,200.0
OUT_04571,300.0
OUT_04572,300.0
OUT_04573,200.0
OUT_04574,200.0
OUT_04575,600.0
OUT_04576,500.0
OUT_04577,200.0
OUT_04578,0.0
OUT_04579,400.0
OUT_04580,300.0
OUT_04581,200.0
OUT_04582,200.0
OUT_04583,300.0
OUT_04584,200.0
OUT_04585,100.0
OUT_04586,300.0
OUT_04587,100.0
OUT_04588,100.0
OUT_04589,200.0
OUT_04590,400.0
OUT_04591,100.0
OUT_04592,400.0
OUT_04593,4200.0
OUT_04594,800.0
OUT_04595,300.0
OUT_04596,200.0
OUT_04597,200.0
OUT_04598,1900.0
OUT_04599,300.0
OUT_04600,100.0
OUT_04601,200.0
OUT_04602,0.0
OUT_04603,100.0
OUT_04604,200.0
OUT_04605,0.0
OUT_04606,2500.0
OUT_04607,400.0
OUT_04608,300.0
OUT_04609,4700.0
OUT_04610,400.0
OUT_04611,400.0
OUT_04612,400.0
OUT_04613,700.0
OUT_04614,100.0
OUT_04615,700.0
OUT_04616,300.0
OUT_04617,400.0
OUT_04618,300.0
OUT_04619,400.0
OUT_04620,1000.0
OUT_04621,200.0
OUT_04622,100.0
OUT_04623,300.0
OUT_04624,100.0
OUT_04625,200.0
OUT_04626,800.0
OUT_04627,400.0
OUT_04628,200.0
OUT_04629,200.0
OUT_04630,200.0
OUT_04631,400.0
OUT_04632,300.0
OUT_04633,300.0
OUT_04634,200.0
OUT_04635,400.0
OUT_04636,100.0
OUT_04637,400.0
OUT_04638,200.0
OUT_04639,100.0
OUT_04640,5300.0
OUT_04641,200.0
OUT_04642,100.0
OUT_04643,400.0
OUT_04644,800.0
OUT_04645,200.0
OUT_04646,200.0
OUT_04647,200.0
OUT_04648,300.0
OUT_04649,100.0
OUT_04650,100.0
OUT_04651,700.0
OUT_04652,300.0
OUT_04653,200.0
OUT_04654,400.0
OUT_04655,300.0
OUT_04656,100.0
OUT_04657,200.0
OUT_04658,200.0
OUT_04659,100.0
OUT_04660,200.0
OUT_04661,400.0
OUT_04662,300.0
OUT_04663,200.0
OUT_04664,1800.0
OUT_04665,300.0
OUT_04666,300.0
OUT_04667,600.0
OUT_04668,0.0
OUT_04669,400.0
OUT_04670,100.0
OUT_04671,300.0
OUT_04672,300.0
OUT_04673,0.0
OUT_04674,100.0
OUT_04675,400.0
OUT_04676,3000.0
OUT_04677,100.0
OUT_04678,5500.0
OUT_04679,500.0
OUT_04680,0.0
OUT_04681,200.0
OUT_04682,100.0
OUT_04683,400.0
OUT_04684,400.0
OUT_04685,400.0
OUT_04686,200.0
OUT_04687,100.0
OUT_04688,200.0
OUT_04689,400.0
OUT_04690,200.0
OUT_04691,200.0
OUT_04692,200.0
OUT_04693,100.0
OUT_04694,2900.0
OUT_04695,400.0
OUT_04696,100.0
OUT_04697,400.0
OUT_04698,400.0
OUT_04699,200.0
OUT_04700,400.0
OUT_04701,600.0
OUT_04702,300.0
OUT_04703,600.0
OUT_04704,700.0
OUT_04705,100.0
OUT_04706,500.0
OUT_04707,200.0
OUT_04708,100.0
OUT_04709,100.0
OUT_04710,300.0
OUT_04711,400.0
OUT_04712,100.0
OUT_04713,500.0
OUT_04714,400.0
OUT_04715,200.0
OUT_04716,300.0
OUT_04717,400.0
OUT_04718,400.0
OUT_04719,200.0
OUT_04720,300.0
OUT_04721,400.0
OUT_04722,200.0
OUT_04723,200.0
OUT_04724,600.0
OUT_04725,0.0
OUT_04726,300.0
OUT_04727,100.0
OUT_04728,200.0
OUT_04729,400.0
OUT_04730,200.0
OUT_04731,200.0
OUT_04732,400.0
OUT_04733,500.0
OUT_04734,500.0
OUT_04735,200.0
OUT_04736,500.0
OUT_04737,500.0
OUT_04738,200.0
OUT_04739,100.0
OUT_04740,300.0
OUT_04741,200.0
OUT_04742,500.0
OUT_04743,300.0
OUT_04744,200.0
OUT_04745,300.0
OUT_04746,400.0
OUT_04747,100.0
OUT_04748,300.0
OUT_04749,300.0
OUT_04750,200.0
OUT_04751,800.0
OUT_04752,4700.0
OUT_04753,400.0
OUT_04754,300.0
OUT_04755,200.0
OUT_04756,200.0
OUT_04757,200.0
OUT_04758,500.0
OUT_04759,400.0
OUT_04760,400.0
OUT_04761,200.0
OUT_04762,200.0
OUT_04763,200.0
OUT_04764,200.0
OUT_04765,300.0
OUT_04766,2800.0
OUT_04767,200.0
OUT_04768,400.0
OUT_04769,300.0
OUT_04770,100.0
OUT_04771,0.0
OUT_04772,600.0
OUT_04773,400.0
OUT_04774,200.0
OUT_04775,100.0
OUT_04776,300.0
OUT_04777,200.0
OUT_04778,200.0
OUT_04779,300.0
OUT_04780,100.0
OUT_04781,200.0
OUT_04782,400.0
OUT_04783,400.0
OUT_04784,300.0
OUT_04785,400.0
OUT_04786,300.0
OUT_04787,100.0
OUT_04788,400.0
OUT_04789,200.0
OUT_04790,4700.0
OUT_04791,700.0
OUT_04792,200.0
OUT_04793,100.0
OUT_04794,200.0
OUT_04795,600.0
OUT_04796,500.0
OUT_04797,300.0
OUT_04798,700.0
OUT_04799,100.0
OUT_04800,200.0
OUT_04801,300.0
OUT_04802,400.0
OUT_04803,200.0
OUT_04804,700.0
OUT_04805,200.0
OUT_04806,400.0
OUT_04807,300.0
OUT_04808,600.0
OUT_04809,100.0
OUT_04810,300.0
OUT_04811,500.0
OUT_04812,4300.0
OUT_04813,200.0
OUT_04814,500.0
OUT_04815,100.0
OUT_04816,200.0
OUT_04817,200.0
OUT_04818,300.0
OUT_04819,5300.0
OUT_04820,200.0
OUT_04821,100.0
OUT_04822,300.0
OUT_04823,400.0
OUT_04824,300.0
OUT_04825,400.0
OUT_04826,100.0
OUT_04827,300.0
OUT_04828,300.0
OUT_04829,300.0
OUT_04830,400.0
OUT_04831,200.0
OUT_04832,200.0
OUT_04833,400.0
OUT_04834,300.0
OUT_04835,5100.0
OUT_04836,300.0
OUT_04837,100.0
OUT_04838,100.0
OUT_04839,400.0
OUT_04840,100.0
OUT_04841,400.0
OUT_04842,400.0
OUT_04843,300.0
OUT_04844,700.0
OUT_04845,400.0
OUT_04846,100.0
OUT_04847,300.0
OUT_04848,300.0
OUT_04849,300.0
OUT_04850,300.0
OUT_04851,200.0
OUT_04852,300.0
OUT_04853,6400.0
OUT_04854,700.0
OUT_04855,200.0
OUT_04856,400.0
OUT_04857,2300.0
OUT_04858,300.0
OUT_04859,300.0
OUT_04860,200.0
OUT_04861,300.0
OUT_04862,300.0
OUT_04863,300.0
OUT_04864,300.0
OUT_04865,400.0
OUT_04866,300.0
OUT_04867,100.0
OUT_04868,200.0
OUT_04869,1900.0
OUT_04870,400.0
OUT_04871,100.0
OUT_04872,300.0
OUT_04873,500.0
OUT_04874,300.0
OUT_04875,400.0
OUT_04876,500.0
OUT_04877,100.0
OUT_04878,200.0
OUT_04879,4700.0
OUT_04880,200.0
OUT_04881,100.0
OUT_04882,200.0
OUT_04883,100.0
OUT_04884,200.0
OUT_04885,600.0
OUT_04886,300.0
OUT_04887,1900.0
OUT_04888,200.0
OUT_04889,100.0
OUT_04890,0.0
OUT_04891,400.0
OUT_04892,500.0
OUT_04893,400.0
OUT_04894,300.0
OUT_04895,400.0
OUT_04896,100.0
OUT_04897,300.0
OUT_04898,800.0
OUT_04899,200.0
OUT_04900,300.0
OUT_04901,300.0
OUT_04902,200.0
OUT_04903,400.0
OUT_04904,400.0
OUT_04905,100.0
OUT_04906,100.0
OUT_04907,200.0
OUT_04908,100.0
OUT_04909,200.0
OUT_04910,200.0
OUT_04911,300.0
OUT_04912,300.0
OUT_04913,700.0
OUT_04914,400.0
OUT_04915,0.0
OUT_04916,100.0
OUT_04917,200.0
OUT_04918,100.0
OUT_04919,3300.0
OUT_04920,300.0
OUT_04921,100.0
OUT_04922,400.0
OUT_04923,100.0
OUT_04924,400.0
OUT_04925,600.0
OUT_04926,300.0
OUT_04927,400.0
OUT_04928,200.0
OUT_04929,400.0
OUT_04930,100.0
OUT_04931,100.0
OUT_04932,300.0
OUT_04933,200.0
OUT_04934,200.0
OUT_04935,400.0
OUT_04936,200.0
OUT_04937,300.0
OUT_04938,100.0
OUT_04939,200.0
OUT_04940,300.0
OUT_04941,400.0
OUT_04942,500.0
OUT_04943,100.0
OUT_04944,600.0
OUT_04945,300.0
OUT_04946,200.0
OUT_04947,2500.0
OUT_04948,100.0
OUT_04949,300.0
OUT_04950,300.0
OUT_04951,300.0
OUT_04952,400.0
OUT_04953,700.0
OUT_04954,300.0
OUT_04955,300.0
OUT_04956,200.0
OUT_04957,200.0
OUT_04958,100.0
OUT_04959,300.0
OUT_04960,100.0
OUT_04961,300.0
OUT_04962,4800.0
OUT_04963,300.0
OUT_04964,200.0
OUT_04965,100.0
OUT_04966,200.0
OUT_04967,300.0
OUT_04968,500.0
OUT_04969,200.0
OUT_04970,100.0
OUT_04971,600.0
OUT_04972,400.0
OUT_04973,900.0
OUT_04974,300.0
OUT_04975,300.0
OUT_04976,100.0
OUT_04977,0.0
OUT_04978,200.0
OUT_04979,4700.0
OUT_04980,300.0
OUT_04981,100.0
OUT_04982,200.0
OUT_04983,1600.0
OUT_04984,200.0
OUT_04985,500.0
OUT_04986,200.0
OUT_04987,200.0
OUT_04988,300.0
OUT_04989,100.0
OUT_04990,200.0
OUT_04991,100.0
OUT_04992,600.0
OUT_04993,400.0
OUT_04994,300.0
OUT_04995,300.0
OUT_04996,500.0
OUT_04997,200.0
OUT_04998,300.0
OUT_04999,200.0
OUT_05000,300.0
OUT_05001,300.0
OUT_05002,300.0
OUT_05003,300.0
OUT_05004,200.0
OUT_05005,300.0
OUT_05006,300.0
OUT_05007,4700.0
OUT_05008,400.0
OUT_05009,0.0
OUT_05010,400.0
OUT_05011,300.0
OUT_05012,200.0
OUT_05013,300.0
OUT_05014,300.0
OUT_05015,300.0
OUT_05016,400.0
OUT_05017,400.0
OUT_05018,200.0
OUT_05019,100.0
OUT_05020,200.0
OUT_05021,300.0
OUT_05022,100.0
OUT_05023,300.0
OUT_05024,200.0
OUT_05025,100.0
OUT_05026,300.0
OUT_05027,100.0
OUT_05028,0.0
OUT_05029,400.0
OUT_05030,300.0
OUT_05031,300.0
OUT_05032,400.0
OUT_05033,300.0
OUT_05034,300.0
OUT_05035,200.0
OUT_05036,200.0
OUT_05037,300.0
OUT_05038,400.0
OUT_05039,200.0
OUT_05040,200.0
OUT_05041,300.0
